uspc_class,only_year,cited_num
324,2010,5620
324,2011,1300
324,2012,505
324,2013,31
326,2005,81
326,2006,362
326,2007,963
326,2008,2037
326,2009,1702
326,2010,1526
326,2011,1050
326,2012,802
327,2004,92
327,2005,204
327,2006,944
327,2007,1984
327,2008,3991
327,2009,3148
327,2010,1867
327,2011,2910
327,2012,1685
327,2013,152
329,2007,47
329,2008,59
329,2009,20
329,2010,9
329,2011,1
329,2012,34
330,2004,29
330,2005,65
330,2006,192
330,2007,772
330,2008,2718
330,2009,1787
330,2010,694
330,2011,2017
330,2012,603
330,2013,48
331,2004,13
331,2005,59
331,2006,203
331,2007,832
331,2008,1239
331,2009,576
331,2010,264
331,2011,693
331,2012,173
332,2005,24
332,2006,41
332,2007,43
332,2008,140
332,2009,60
332,2010,13
332,2011,73
333,2004,103
333,2005,125
333,2006,1215
333,2007,2245
333,2008,2492
333,2009,1189
333,2010,920
333,2011,530
333,2012,495
333,2013,18
334,2008,8
334,2009,6
335,2004,36
335,2005,83
335,2006,251
335,2007,699
335,2008,792
335,2009,1562
335,2010,681
335,2011,361
335,2012,700
335,2013,33
336,2004,14
336,2005,138
336,2006,273
336,2007,614
336,2008,1105
336,2009,463
336,2010,332
336,2011,439
336,2012,261
336,2013,31
337,2005,20
337,2006,27
337,2007,139
337,2008,220
337,2009,85
337,2010,91
337,2011,50
338,2004,28
338,2005,15
338,2006,84
338,2007,147
338,2008,114
338,2009,145
338,2010,77
338,2011,171
338,2012,118
338,2013,4
340,2004,711
340,2005,2527
340,2006,9368
340,2007,13418
340,2008,11239
340,2009,6566
340,2010,8438
340,2011,4176
340,2012,4266
340,2013,795
341,2004,246
341,2005,137
341,2006,462
341,2007,1202
341,2008,2722
341,2009,2249
341,2010,901
341,2011,1665
341,2012,682
341,2013,83
342,2004,80
342,2005,461
342,2006,1021
342,2007,2495
342,2008,3413
342,2009,1946
342,2010,1398
342,2011,894
342,2012,356
342,2013,14
343,2004,21
343,2005,180
343,2006,2185
343,2007,5638
343,2008,3908
343,2009,1755
343,2010,2847
343,2011,975
343,2012,696
343,2013,43
345,2004,6821
345,2005,8878
345,2006,16047
345,2007,15226
345,2008,6260
345,2009,9427
345,2010,6214
345,2011,5010
345,2012,3769
345,2013,489
346,2005,2
346,2006,5
346,2010,8
347,2004,304
347,2005,861
347,2006,2225
347,2007,3702
347,2008,4324
347,2009,2808
347,2010,2817
347,2011,2758
347,2012,895
347,2013,49
348,2004,1767
348,2005,4956
348,2006,6316
348,2007,6787
348,2008,5019
348,2009,5481
348,2010,7007
348,2011,4084
348,2012,2435
348,2013,237
349,2004,200
349,2005,907
349,2006,2391
349,2007,3187
349,2008,4105
349,2009,1656
349,2010,1819
349,2011,1803
349,2012,934
349,2013,135
351,2004,11
351,2005,176
351,2006,842
351,2007,2241
351,2008,2087
351,2009,1527
351,2010,1497
351,2011,1660
351,2012,495
351,2013,33
352,2004,4
352,2005,2
352,2007,131
352,2008,8
352,2009,20
352,2010,19
352,2011,13
352,2012,4
353,2004,16
353,2005,129
353,2006,1124
353,2007,1282
353,2008,1350
353,2009,480
353,2010,1115
353,2011,474
353,2012,230
353,2013,21
355,2004,218
355,2005,193
355,2006,667
355,2007,1030
355,2008,621
355,2009,689
355,2010,620
355,2011,152
355,2012,79
355,2013,51
356,2004,218
356,2005,867
356,2006,1964
356,2007,5120
356,2008,6077
356,2009,2795
356,2010,2806
356,2011,1791
356,2012,2302
356,2013,363
358,2004,955
358,2005,1845
358,2006,3173
358,2007,2810
358,2008,1593
358,2009,2154
358,2010,2758
358,2011,1622
358,2012,667
358,2013,39
359,2004,281
359,2005,900
359,2006,3602
359,2007,7278
359,2008,8619
359,2009,7535
359,2010,5172
359,2011,4542
359,2012,4199
359,2013,457
360,2004,101
360,2005,575
360,2006,1781
360,2007,2323
360,2008,1982
360,2009,1321
360,2010,1051
360,2011,1245
360,2012,702
360,2013,61
361,2004,270
361,2005,1015
361,2006,3904
361,2007,8809
361,2008,12689
361,2009,6951
361,2010,8044
361,2011,7093
361,2012,1495
361,2013,37
362,2004,358
362,2005,644
362,2006,3536
362,2007,8115
362,2008,11214
362,2009,4743
362,2010,5515
362,2011,5753
362,2012,2660
362,2013,332
363,2004,22
363,2005,143
363,2006,699
363,2007,2574
363,2008,2453
363,2009,1416
363,2010,1915
363,2011,1287
363,2012,688
363,2013,44
364,2007,2
365,2004,77
365,2005,450
365,2006,1871
365,2007,8588
365,2008,14087
365,2009,7836
365,2010,6340
365,2011,10964
365,2012,4344
365,2013,488
366,2004,42
366,2005,174
366,2006,495
366,2007,514
366,2008,485
366,2009,292
366,2010,211
366,2011,113
366,2012,176
366,2013,14
367,2004,49
367,2005,402
367,2006,612
367,2007,1110
367,2008,1146
367,2009,824
367,2010,845
367,2011,230
367,2012,387
367,2013,8
368,2004,17
368,2005,46
368,2006,135
368,2007,356
368,2008,460
368,2009,303
368,2010,299
368,2011,312
368,2012,93
368,2013,28
369,2004,98
369,2005,347
369,2006,648
369,2007,944
369,2008,881
369,2009,536
369,2010,535
369,2011,594
369,2012,600
369,2013,22
370,2004,7073
370,2005,14912
370,2006,18360
370,2007,21491
370,2008,14962
370,2009,12987
370,2010,14360
370,2011,8228
370,2012,5284
370,2013,1096
372,2004,122
372,2005,224
372,2006,523
372,2007,824
372,2008,1522
372,2009,745
372,2010,626
372,2011,641
372,2012,272
372,2013,6
373,2005,2
373,2006,9
373,2007,2
373,2008,3
373,2009,2
373,2011,3
373,2012,1
374,2004,6
374,2005,53
374,2006,243
374,2007,1244
374,2008,708
374,2009,329
374,2010,486
374,2011,227
374,2012,122
374,2013,10
375,2004,2234
375,2005,5025
375,2006,6571
375,2007,6418
375,2008,3897
375,2009,4137
375,2010,4437
375,2011,2575
375,2012,2761
375,2013,243
376,2004,30
376,2005,59
376,2006,75
376,2007,99
376,2008,71
376,2009,87
376,2010,86
376,2011,34
376,2012,8
376,2013,2
377,2006,25
377,2007,139
377,2008,116
377,2009,175
377,2010,56
377,2011,251
377,2012,140
377,2013,29
378,2004,48
378,2005,219
378,2006,584
378,2007,2575
378,2008,4935
378,2009,3113
378,2010,2085
378,2011,1281
378,2012,255
378,2013,26
379,2004,1032
379,2005,2381
379,2006,2991
379,2007,1164
379,2008,1357
379,2009,936
379,2010,1216
379,2011,783
379,2012,687
379,2013,127
380,2004,520
380,2005,1283
380,2006,1544
380,2007,1344
380,2008,940
380,2009,624
380,2010,588
380,2011,691
380,2012,124
380,2013,2
381,2004,920
381,2005,2256
381,2006,3386
381,2007,1412
381,2008,1672
381,2009,1585
381,2010,2789
381,2011,1226
381,2012,319
381,2013,35
382,2004,2716
382,2005,8370
382,2006,14492
382,2007,12580
382,2008,8537
382,2009,9741
382,2010,9622
382,2011,7386
382,2012,4347
382,2013,490
383,2004,46
383,2005,295
383,2006,205
383,2007,331
383,2008,73
383,2009,114
383,2010,130
383,2011,99
383,2012,30
384,2004,35
384,2005,142
384,2006,285
384,2007,676
384,2008,369
384,2009,277
384,2010,362
384,2011,339
384,2012,125
384,2013,19
385,2004,182
385,2005,371
385,2006,1374
385,2007,3205
385,2008,7723
385,2009,5130
385,2010,4633
385,2011,2857
385,2012,1546
385,2013,178
386,2004,301
386,2005,728
386,2006,726
386,2007,258
386,2008,242
386,2009,828
386,2010,546
386,2011,607
386,2012,137
386,2013,12
388,2006,11
388,2007,393
388,2008,124
388,2009,2
388,2010,51
388,2011,4
392,2004,40
392,2005,105
392,2006,718
392,2007,657
392,2008,121
392,2009,211
392,2010,142
392,2011,90
392,2012,3
396,2005,279
396,2006,1172
396,2007,1533
396,2008,1324
396,2009,760
396,2010,642
396,2011,818
396,2012,535
396,2013,45
398,2004,298
398,2005,561
398,2006,1932
398,2007,1858
398,2008,977
398,2009,981
398,2010,1545
398,2011,1168
398,2012,311
398,2013,26
399,2004,55
399,2005,370
399,2006,2051
399,2007,3823
399,2008,3901
399,2009,2384
399,2010,3034
399,2011,2576
399,2012,1208
399,2013,107
400,2004,1
400,2005,128
400,2006,283
400,2007,334
400,2008,145
400,2009,275
400,2010,138
400,2011,35
400,2012,24
400,2013,7
401,2004,9
401,2005,210
401,2006,281
401,2007,275
401,2008,202
401,2009,189
401,2010,323
401,2011,125
401,2012,115
401,2013,2
402,2004,24
402,2005,96
402,2006,87
402,2007,73
402,2008,24
402,2009,32
402,2010,72
402,2011,14
403,2004,22
403,2005,69
403,2006,272
403,2007,338
403,2008,290
403,2009,269
403,2010,251
403,2011,201
403,2012,37
404,2005,167
404,2006,206
404,2007,382
404,2008,419
404,2009,412
404,2010,359
404,2011,365
404,2012,220
404,2013,61
405,2004,20
405,2005,79
405,2006,203
405,2007,564
405,2008,667
405,2009,334
405,2010,463
405,2011,198
405,2012,136
405,2013,23
406,2005,19
406,2006,55
406,2007,60
406,2008,132
406,2009,126
406,2010,71
406,2011,47
406,2012,29
407,2005,14
407,2006,38
407,2007,350
407,2008,300
407,2009,231
407,2010,357
407,2011,169
407,2012,61
408,2005,17
408,2006,315
408,2007,214
408,2008,240
408,2009,172
408,2010,144
408,2011,69
408,2012,16
408,2013,1
409,2004,6
409,2005,6
409,2006,42
409,2007,143
409,2008,115
409,2009,117
409,2010,45
409,2011,13
409,2012,9
410,2005,13
410,2006,124
410,2007,234
410,2008,154
410,2009,87
410,2010,66
410,2011,211
410,2012,98
411,2004,16
411,2005,128
411,2006,361
411,2007,558
411,2008,651
411,2009,328
411,2010,423
411,2011,303
411,2012,49
411,2013,6
412,2004,3
412,2005,7
412,2006,24
412,2007,18
412,2008,7
412,2009,8
412,2010,18
412,2011,10
413,2007,1
413,2009,7
414,2004,170
414,2005,394
414,2006,981
414,2007,987
414,2008,874
414,2009,448
414,2010,508
414,2011,221
414,2012,38
415,2004,46
415,2005,218
415,2006,1528
415,2007,2213
415,2008,689
415,2009,1317
415,2010,1402
415,2011,375
415,2012,228
415,2013,5
416,2004,15
416,2005,246
416,2006,1124
416,2007,1432
416,2008,656
416,2009,999
416,2010,837
416,2011,668
416,2012,108
416,2013,4
417,2004,322
417,2005,742
417,2006,1354
417,2007,1188
417,2008,549
417,2009,590
417,2010,958
417,2011,383
417,2012,69
417,2013,7
418,2004,4
418,2005,76
418,2006,116
418,2007,408
418,2008,332
418,2009,258
418,2010,185
418,2011,162
418,2012,48
419,2004,55
419,2005,102
419,2006,109
419,2007,115
419,2008,79
419,2009,67
419,2010,17
419,2011,22
420,2004,7
420,2005,11
420,2006,72
420,2007,196
420,2008,50
420,2009,11
420,2010,49
420,2011,46
420,2012,3
422,2004,1390
422,2005,1590
422,2006,2247
422,2007,2898
422,2008,1989
422,2009,1240
422,2010,1402
422,2011,1385
422,2012,968
422,2013,63
423,2004,330
423,2005,651
423,2006,1248
423,2007,1199
423,2008,1646
423,2009,1424
423,2010,945
423,2011,922
423,2012,808
423,2013,33
424,2004,2995
424,2005,5676
424,2006,5541
424,2007,5875
424,2008,6105
424,2009,4386
424,2010,5718
424,2011,4751
424,2012,4662
424,2013,1057
425,2004,134
425,2005,448
425,2006,430
425,2007,1067
425,2008,649
425,2009,500
425,2010,390
425,2011,533
425,2012,217
425,2013,32
426,2004,189
426,2005,624
426,2006,730
426,2007,453
426,2008,426
426,2009,262
426,2010,557
426,2011,391
426,2012,174
426,2013,61
427,2004,889
427,2005,1585
427,2006,1883
427,2007,2718
427,2008,1552
427,2009,929
427,2010,1532
427,2011,939
427,2012,391
427,2013,14
428,2004,1169
428,2005,3759
428,2006,4482
428,2007,5746
428,2008,4260
428,2009,3858
428,2010,3069
428,2011,2123
428,2012,1435
428,2013,94
429,2004,738
429,2005,1715
429,2006,2628
429,2007,2616
429,2008,1580
429,2009,1843
429,2010,1600
429,2011,637
429,2012,725
429,2013,39
430,2004,531
430,2005,595
430,2006,1431
430,2007,2654
430,2008,1958
430,2009,1507
430,2010,1236
430,2011,1452
430,2012,628
430,2013,60
431,2005,170
431,2006,286
431,2007,295
431,2008,347
431,2009,70
431,2010,245
431,2011,69
431,2012,68
432,2005,18
432,2006,13
432,2007,260
432,2008,39
432,2009,17
432,2010,20
432,2011,2
433,2004,111
433,2005,471
433,2006,712
433,2007,999
433,2008,693
433,2009,301
433,2010,370
433,2011,335
433,2012,290
434,2004,153
434,2005,319
434,2006,427
434,2007,703
434,2008,437
434,2009,474
434,2010,454
434,2011,368
434,2012,134
434,2013,11
435,2004,2205
435,2005,4252
435,2006,7106
435,2007,8351
435,2008,5959
435,2009,5038
435,2010,4581
435,2011,3771
435,2012,3156
435,2013,160
436,2004,710
436,2005,682
436,2006,1510
436,2007,1573
436,2008,963
436,2009,752
436,2010,792
436,2011,751
436,2012,371
436,2013,51
438,2004,698
438,2005,3519
438,2006,13225
438,2007,17328
438,2008,17335
438,2009,12606
438,2010,11014
438,2011,10122
438,2012,6295
438,2013,636
439,2004,54
439,2005,329
439,2006,860
439,2007,3098
439,2008,10522
439,2009,11352
439,2010,5296
439,2011,7785
439,2012,5162
439,2013,473
440,2005,37
440,2006,4
440,2007,139
440,2008,236
440,2009,197
440,2010,69
440,2011,81
440,2012,23
441,2005,13
441,2006,12
441,2007,118
441,2008,100
441,2009,76
441,2010,84
441,2011,69
441,2012,20
442,2004,170
442,2005,1216
442,2006,1236
442,2007,724
442,2008,664
442,2009,175
442,2010,166
442,2011,66
442,2012,28
445,2004,30
445,2005,281
445,2006,165
445,2007,186
445,2008,121
445,2009,158
445,2010,40
445,2011,60
445,2012,80
445,2013,2
446,2004,127
446,2005,143
446,2006,369
446,2007,732
446,2008,339
446,2009,194
446,2010,173
446,2011,315
446,2012,280
446,2013,2
449,2007,7
449,2008,2
449,2009,4
449,2010,1
450,2004,141
450,2005,30
450,2006,58
450,2007,79
450,2008,204
450,2009,49
450,2010,116
450,2011,57
450,2012,37
451,2004,14
451,2005,133
451,2006,314
451,2007,737
451,2008,664
451,2009,519
451,2010,671
451,2011,176
451,2012,149
451,2013,37
452,2004,8
452,2005,73
452,2006,46
452,2007,82
452,2008,189
452,2009,121
452,2010,168
452,2011,27
452,2012,157
453,2006,24
453,2007,8
453,2008,4
453,2009,1
453,2010,2
453,2011,55
453,2012,4
454,2004,39
454,2005,61
454,2006,328
454,2007,260
454,2008,224
454,2009,252
454,2010,97
454,2011,12
454,2012,8
455,2004,3702
455,2005,10850
455,2006,21996
455,2007,21479
455,2008,11208
455,2009,10990
455,2010,12548
455,2011,10422
455,2012,8001
455,2013,615
460,2004,7
460,2005,28
460,2006,31
460,2007,56
460,2008,172
460,2009,168
460,2010,15
460,2011,15
460,2012,26
460,2013,4
462,2006,1
462,2011,3
463,2004,3441
463,2005,4977
463,2006,6603
463,2007,4497
463,2008,2891
463,2009,2141
463,2010,1935
463,2011,4167
463,2012,1795
463,2013,201
464,2004,3
464,2005,9
464,2006,189
464,2007,343
464,2008,764
464,2009,35
464,2010,723
464,2011,97
464,2012,88
464,2013,3
470,2006,5
470,2008,26
470,2009,7
470,2010,3
472,2004,72
472,2005,138
472,2006,410
472,2007,139
472,2008,115
472,2009,52
472,2010,67
472,2011,116
472,2012,15
472,2013,2
473,2004,446
473,2005,537
473,2006,1339
473,2007,3222
473,2008,5030
473,2009,3117
473,2010,3108
473,2011,1945
473,2012,2077
473,2013,89
474,2004,102
474,2005,357
474,2006,703
474,2007,579
474,2008,301
474,2009,153
474,2010,204
474,2011,134
474,2012,36
475,2005,23
475,2006,647
475,2007,3152
475,2008,2395
475,2009,1141
475,2010,2250
475,2011,2584
475,2012,1478
475,2013,154
476,2005,143
476,2006,119
476,2007,732
476,2008,754
476,2009,521
476,2010,196
476,2011,10
477,2004,1
477,2005,9
477,2006,329
477,2007,1303
477,2008,447
477,2009,429
477,2010,580
477,2011,436
477,2012,294
477,2013,14
482,2004,226
482,2005,994
482,2006,1304
482,2007,2288
482,2008,1996
482,2009,2810
482,2010,1478
482,2011,626
482,2012,474
482,2013,83
483,2004,9
483,2005,6
483,2006,3
483,2007,20
483,2008,26
483,2009,41
483,2010,16
483,2011,3
483,2012,12
483,2013,2
492,2004,2
492,2005,11
492,2006,68
492,2007,25
492,2008,17
492,2009,42
492,2010,5
492,2011,58
492,2012,14
493,2004,21
493,2005,72
493,2006,153
493,2007,163
493,2008,267
493,2009,147
493,2010,155
493,2011,76
493,2012,74
494,2005,9
494,2006,40
494,2007,138
494,2008,155
494,2009,65
494,2010,51
494,2011,72
494,2012,137
494,2013,80
501,2004,143
501,2005,89
501,2006,172
501,2007,474
501,2008,685
501,2009,308
501,2010,275
501,2011,207
501,2012,200
501,2013,1
502,2004,200
502,2005,574
502,2006,582
502,2007,1056
502,2008,935
502,2009,674
502,2010,825
502,2011,451
502,2012,422
502,2013,59
503,2004,2
503,2005,44
503,2006,61
503,2007,88
503,2008,29
503,2009,29
503,2010,55
503,2011,58
503,2012,11
504,2004,12
504,2005,94
504,2006,148
504,2007,74
504,2008,112
504,2009,132
504,2010,101
504,2011,96
504,2012,38
504,2013,12
505,2004,10
505,2005,64
505,2006,30
505,2007,25
505,2008,30
505,2009,13
505,2010,40
505,2011,69
505,2012,11
505,2013,1
506,2004,34
506,2005,84
506,2006,82
506,2007,75
506,2008,63
506,2009,51
506,2010,85
506,2011,16
506,2012,119
507,2004,77
507,2005,255
507,2006,518
507,2007,845
507,2008,830
507,2009,919
507,2010,601
507,2011,221
507,2012,425
507,2013,47
508,2004,95
508,2005,192
508,2006,316
508,2007,161
508,2008,209
508,2009,110
508,2010,174
508,2011,148
508,2012,86
508,2013,2
510,2004,53
510,2005,307
510,2006,498
510,2007,410
510,2008,535
510,2009,600
510,2010,434
510,2011,355
510,2012,332
512,2004,3
512,2005,19
512,2006,20
512,2007,14
512,2008,5
512,2009,8
512,2010,19
512,2011,14
512,2012,33
514,2004,1446
514,2005,4338
514,2006,7524
514,2007,11463
514,2008,9334
514,2009,7576
514,2010,8146
514,2011,6677
514,2012,6171
514,2013,775
516,2004,14
516,2005,49
516,2006,66
516,2007,130
516,2008,173
516,2009,69
516,2010,68
516,2011,38
516,2012,6
516,2013,2
518,2005,2
518,2006,33
518,2007,197
518,2008,155
518,2009,16
518,2010,62
518,2011,60
518,2012,27
518,2013,3
521,2004,185
521,2005,129
521,2006,407
521,2007,286
521,2008,214
521,2009,406
521,2010,149
521,2011,231
521,2012,46
521,2013,1
522,2004,15
522,2005,83
522,2006,192
522,2007,444
522,2008,282
522,2009,183
522,2010,207
522,2011,155
522,2012,35
523,2004,155
523,2005,224
523,2006,413
523,2007,468
523,2008,452
523,2009,385
523,2010,355
523,2011,421
523,2012,183
523,2013,31
524,2004,241
524,2005,538
524,2006,1433
524,2007,1505
524,2008,1016
524,2009,897
524,2010,863
524,2011,574
524,2012,410
524,2013,35
525,2004,194
525,2005,697
525,2006,1663
525,2007,1083
525,2008,907
525,2009,723
525,2010,536
525,2011,493
525,2012,464
525,2013,27
526,2004,45
526,2005,198
526,2006,601
526,2007,1428
526,2008,625
526,2009,834
526,2010,587
526,2011,460
526,2012,451
526,2013,2
527,2006,42
527,2007,117
527,2008,16
527,2009,7
527,2010,2
528,2004,38
528,2005,337
528,2006,1065
528,2007,882
528,2008,649
528,2009,601
528,2010,506
528,2011,571
528,2012,473
528,2013,73
530,2004,425
530,2005,815
530,2006,1756
530,2007,2246
530,2008,1846
530,2009,859
530,2010,1203
530,2011,965
530,2012,630
530,2013,14
534,2004,4
534,2005,4
534,2006,20
534,2007,30
534,2008,29
534,2009,52
534,2010,53
534,2011,5
534,2012,1
536,2004,442
536,2005,797
536,2006,1734
536,2007,1686
536,2008,1107
536,2009,1583
536,2010,1085
536,2011,879
536,2012,621
536,2013,12
540,2004,2
540,2005,39
540,2006,92
540,2007,100
540,2008,74
540,2009,104
540,2010,90
540,2011,171
540,2012,65
544,2004,19
544,2005,429
544,2006,678
544,2007,568
544,2008,669
544,2009,429
544,2010,441
544,2011,456
544,2012,459
544,2013,5
546,2004,95
546,2005,314
546,2006,590
546,2007,679
546,2008,528
546,2009,465
546,2010,735
546,2011,799
546,2012,820
546,2013,20
548,2004,180
548,2005,220
548,2006,513
548,2007,655
548,2008,570
548,2009,367
548,2010,537
548,2011,530
548,2012,334
548,2013,29
549,2004,48
549,2005,79
549,2006,86
549,2007,408
549,2008,121
549,2009,374
549,2010,239
549,2011,182
549,2012,215
549,2013,30
552,2005,5
552,2006,12
552,2007,36
552,2008,19
552,2009,37
552,2010,13
552,2011,31
552,2012,6
554,2005,304
554,2006,121
554,2007,133
554,2008,205
554,2009,138
554,2010,59
554,2011,81
554,2012,224
556,2005,22
556,2006,116
556,2007,144
556,2008,187
556,2009,261
556,2010,107
556,2011,77
556,2012,40
556,2013,10
558,2004,6
558,2005,18
558,2006,220
558,2007,123
558,2008,85
558,2009,65
558,2010,24
558,2011,54
558,2012,56
560,2004,55
560,2005,139
560,2006,270
560,2007,156
560,2008,146
560,2009,100
560,2010,149
560,2011,73
560,2012,90
560,2013,41
562,2004,84
562,2005,122
562,2006,89
562,2007,219
562,2008,227
562,2009,151
562,2010,215
562,2011,161
562,2012,158
562,2013,2
564,2004,23
564,2005,96
564,2006,105
564,2007,246
564,2008,255
564,2009,248
564,2010,113
564,2011,148
564,2012,98
564,2013,4
568,2004,6
568,2005,88
568,2006,51
568,2007,359
568,2008,638
568,2009,396
568,2010,381
568,2011,352
568,2012,255
570,2005,14
570,2006,178
570,2007,56
570,2008,167
570,2009,91
570,2010,212
570,2011,150
570,2012,72
570,2013,3
585,2004,22
585,2005,230
585,2006,431
585,2007,964
585,2008,991
585,2009,670
585,2010,1084
585,2011,407
585,2012,259
585,2013,27
588,2005,6
588,2006,24
588,2007,46
588,2008,36
588,2009,35
588,2010,5
588,2011,21
588,2012,1
588,2013,5
600,2004,9147
600,2005,21912
600,2006,25037
600,2007,19591
600,2008,13999
600,2009,13659
600,2010,11728
600,2011,6821
600,2012,4890
600,2013,406
601,2004,561
601,2005,675
601,2006,991
601,2007,503
601,2008,189
601,2009,403
601,2010,343
601,2011,260
601,2012,72
602,2004,170
602,2005,831
602,2006,697
602,2007,2973
602,2008,1024
602,2009,714
602,2010,348
602,2011,385
602,2012,83
602,2013,11
604,2004,5546
604,2005,12033
604,2006,15096
604,2007,13985
604,2008,8344
604,2009,9053
604,2010,7229
604,2011,4455
604,2012,3770
604,2013,218
606,2004,20228
606,2005,46731
606,2006,45319
606,2007,30028
606,2008,17934
606,2009,19481
606,2010,20891
606,2011,15236
606,2012,9228
606,2013,1216
607,2004,2429
607,2005,9273
607,2006,12357
607,2007,10148
607,2008,4248
607,2009,5224
607,2010,4779
607,2011,4636
607,2012,3122
607,2013,283
623,2004,5763
623,2005,10545
623,2006,12936
623,2007,11886
623,2008,7816
623,2009,6156
623,2010,8920
623,2011,7163
623,2012,4038
623,2013,128
700,2004,1841
700,2005,3766
700,2006,7201
700,2007,9696
700,2008,5198
700,2009,7641
700,2010,6345
700,2011,3449
700,2012,2157
700,2013,131
701,2004,1308
701,2005,4355
701,2006,7545
701,2007,8795
701,2008,6678
701,2009,6460
701,2010,9867
701,2011,5320
701,2012,4260
701,2013,844
702,2004,512
702,2005,1607
702,2006,2492
702,2007,5608
702,2008,6294
702,2009,3883
702,2010,3488
702,2011,1877
702,2012,2071
702,2013,282
703,2004,535
703,2005,964
703,2006,1651
703,2007,2011
703,2008,912
703,2009,1029
703,2010,1230
703,2011,573
703,2012,330
